student_id,department,year,subject,marks,attendance,assignment_completion,study_hours,sleep_hours,stress_level,gpa,mood,is_weak_subject,burnout_risk
4193,Information Technology,2,Database Systems,51.5,82.01,54.71,3.29,7.42,78.83,2.06,happy,1,0
4193,Mechanical Engineering,2,Computer Networks,53.36,99.55,78.9,5.99,8.24,71.25,2.13,okay,1,0
4193,Mechanical Engineering,1,Operating Systems,45.58,100.0,84.46,6.46,7.46,74.62,1.82,happy,1,0
4194,Civil Engineering,2,Database Systems,92.2,71.04,71.59,1.54,8.68,43.49,3.69,okay,1,0
4194,Information Technology,2,Mathematics,70.53,71.54,53.29,5.76,7.72,51.69,2.82,happy,1,0
4194,Electronics,2,Data Structures,57.26,94.41,85.81,2.69,8.47,69.7,2.29,stressed,1,0
4194,Mechanical Engineering,3,Computer Networks,63.55,96.06,96.16,5.5,7.85,51.07,2.54,stressed,0,0
4194,Mechanical Engineering,4,Software Engineering,58.62,88.25,63.21,3.23,8.75,55.51,2.34,stressed,1,0
4195,Civil Engineering,1,Software Engineering,52.66,61.94,58.03,1.4,4.22,69.06,2.11,happy,1,0
4195,Electronics,4,Computer Networks,78.66,73.32,83.7,3.64,5.47,48.92,3.15,burnout,1,0
4195,Computer Science,3,Artificial Intelligence,62.07,62.24,43.42,3.5,4.23,76.1,2.48,stressed,1,1
4195,Civil Engineering,2,Data Structures,79.18,57.57,55.97,0.89,4.14,77.38,3.17,happy,1,0
4195,Mechanical Engineering,3,Operating Systems,83.98,93.25,99.31,4.77,4.59,54.18,3.36,happy,0,0
4195,Computer Science,3,Mathematics,65.95,83.55,73.85,2.33,4.88,84.11,2.64,anxious,0,0
4196,Civil Engineering,3,Artificial Intelligence,74.94,92.86,87.9,2.55,6.95,45.59,3.0,okay,0,0
4196,Information Technology,4,Database Systems,50.65,85.43,71.01,3.74,7.64,51.5,2.03,happy,1,0
4196,Electronics,3,Mathematics,55.99,64.43,61.67,5.27,7.12,56.75,2.24,okay,1,0
4196,Electronics,2,Software Engineering,57.57,62.19,43.63,6.33,7.38,28.42,2.3,anxious,1,0
4196,Information Technology,3,Data Structures,65.52,68.22,71.21,4.53,8.39,35.66,2.62,burnout,1,0
4196,Mechanical Engineering,3,Computer Networks,67.92,100.0,71.82,3.9,7.77,35.51,2.72,stressed,0,0
4197,Information Technology,2,Database Systems,100.0,95.79,87.43,3.32,6.89,38.34,4.0,burnout,0,0
4197,Mechanical Engineering,4,Operating Systems,67.56,87.99,71.75,2.8,8.46,64.45,2.7,happy,0,0
4197,Electronics,1,Computer Networks,64.39,68.01,79.99,3.58,7.42,57.2,2.58,stressed,1,0
4197,Civil Engineering,2,Data Structures,82.1,72.5,63.68,3.76,6.53,36.81,3.28,happy,1,0
4197,Civil Engineering,1,Artificial Intelligence,62.97,82.87,70.41,1.42,6.66,52.01,2.52,anxious,0,0
4198,Information Technology,2,Software Engineering,84.65,67.33,76.06,1.32,5.24,64.13,3.39,okay,1,0
4198,Computer Science,1,Computer Networks,100.0,80.91,88.65,3.43,5.21,67.46,4.0,burnout,0,0
4198,Computer Science,4,Operating Systems,100.0,100.0,87.72,2.1,5.15,72.22,4.0,burnout,0,0
4198,Electronics,1,Artificial Intelligence,88.51,76.99,53.49,5.35,5.47,69.17,3.54,okay,0,0
4198,Electronics,1,Data Structures,100.0,73.73,59.88,2.7,5.17,73.92,4.0,burnout,1,0
4199,Computer Science,1,Data Structures,71.1,85.92,72.01,3.6,7.28,42.94,2.84,okay,0,0
4199,Electronics,2,Software Engineering,69.39,92.43,71.18,3.3,5.85,53.8,2.78,happy,0,0
4199,Information Technology,1,Artificial Intelligence,92.71,82.93,74.33,0.3,7.32,50.57,3.71,stressed,0,0
4199,Information Technology,4,Mathematics,71.17,85.95,79.35,1.99,7.63,77.07,2.85,happy,0,0
4200,Information Technology,3,Operating Systems,47.2,65.19,72.02,4.9,6.02,32.5,1.89,happy,1,0
4200,Information Technology,1,Data Structures,81.0,89.2,74.86,5.91,5.85,43.13,3.24,okay,0,0
4200,Electronics,3,Artificial Intelligence,50.77,99.25,89.33,2.89,6.06,48.08,2.03,stressed,1,0
4200,Computer Science,2,Database Systems,55.01,65.94,55.81,4.65,6.02,88.22,2.2,stressed,1,0
4201,Computer Science,2,Data Structures,70.19,89.51,81.24,6.5,6.09,79.93,2.81,anxious,0,0
4201,Electronics,1,Computer Networks,76.51,80.8,81.23,5.34,5.25,41.73,3.06,burnout,0,0
4201,Computer Science,1,Artificial Intelligence,58.38,55.26,48.2,4.77,5.53,60.18,2.34,stressed,1,0
4201,Electronics,1,Database Systems,57.54,64.53,53.7,3.62,5.44,73.97,2.3,okay,1,1
4202,Electronics,2,Data Structures,82.84,66.76,66.23,4.13,7.41,39.79,3.31,anxious,1,0
4202,Computer Science,1,Computer Networks,93.94,94.0,79.72,0.0,8.04,47.09,3.76,burnout,0,0
4202,Electronics,3,Database Systems,86.66,71.83,44.1,5.34,8.31,23.81,3.47,stressed,1,0
4202,Civil Engineering,4,Software Engineering,73.76,59.88,45.45,5.41,8.05,12.14,2.95,burnout,1,0
4202,Computer Science,3,Mathematics,82.95,83.78,53.77,0.75,7.24,34.81,3.32,burnout,0,0
4203,Civil Engineering,1,Artificial Intelligence,75.37,77.5,87.5,3.61,6.27,58.06,3.01,burnout,0,0
4203,Civil Engineering,1,Data Structures,100.0,82.15,60.89,0.0,6.31,23.39,4.0,okay,0,0
4203,Electronics,4,Operating Systems,72.86,53.17,29.77,8.4,6.6,46.61,2.91,happy,1,0
4203,Mechanical Engineering,1,Database Systems,73.55,96.96,96.98,7.77,6.49,47.13,2.94,happy,0,0
4203,Mechanical Engineering,3,Software Engineering,67.79,72.76,78.89,5.78,6.1,49.22,2.71,happy,1,0
4203,Information Technology,1,Mathematics,90.97,79.25,70.79,3.84,5.66,37.25,3.64,burnout,0,0
4204,Mechanical Engineering,1,Database Systems,69.74,100.0,100.0,9.35,9.12,54.37,2.79,anxious,0,0
4204,Information Technology,3,Operating Systems,51.15,49.41,29.82,1.26,8.8,38.01,2.05,okay,1,0
4204,Mechanical Engineering,3,Mathematics,46.78,93.55,92.1,2.77,9.33,47.88,1.87,okay,1,0
4204,Computer Science,2,Computer Networks,51.89,94.87,87.61,5.37,8.69,31.32,2.08,stressed,1,0
4205,Mechanical Engineering,2,Operating Systems,78.79,80.62,74.11,3.81,7.03,98.93,3.15,stressed,0,0
4205,Information Technology,3,Computer Networks,100.0,66.62,54.0,2.75,5.85,92.91,4.0,anxious,1,0
4205,Information Technology,1,Artificial Intelligence,70.51,82.06,83.19,7.47,6.76,89.63,2.82,anxious,0,0
4205,Information Technology,3,Software Engineering,84.66,88.25,73.47,7.43,6.39,85.78,3.39,happy,0,0
4205,Electronics,2,Data Structures,71.47,84.57,89.46,3.21,6.74,92.97,2.86,okay,0,0
4205,Civil Engineering,3,Database Systems,99.46,59.1,53.11,4.16,6.11,77.48,3.98,happy,1,0
4206,Information Technology,2,Operating Systems,75.63,74.53,60.94,4.91,7.51,61.46,3.03,okay,1,0
4206,Mechanical Engineering,3,Mathematics,58.63,61.71,52.1,5.22,7.96,55.22,2.35,happy,1,0
4206,Computer Science,4,Database Systems,73.66,74.27,66.03,4.56,8.28,59.8,2.95,okay,1,0
4206,Civil Engineering,2,Software Engineering,77.56,76.59,45.86,2.44,8.8,48.93,3.1,anxious,0,0
4206,Civil Engineering,4,Artificial Intelligence,69.76,85.29,78.79,4.15,8.81,60.88,2.79,burnout,0,0
4206,Computer Science,1,Computer Networks,54.63,53.53,50.16,3.28,8.69,51.47,2.19,burnout,1,0
4207,Civil Engineering,1,Operating Systems,97.01,45.7,48.33,2.48,6.81,55.04,3.88,anxious,1,0
4207,Civil Engineering,4,Mathematics,59.93,71.98,61.66,5.62,5.97,55.55,2.4,anxious,1,0
4207,Civil Engineering,2,Software Engineering,71.34,91.72,92.06,0.95,5.74,54.09,2.85,okay,0,0
4207,Information Technology,3,Database Systems,87.01,79.43,76.04,1.71,6.8,63.88,3.48,happy,0,0
4207,Mechanical Engineering,2,Artificial Intelligence,66.34,100.0,100.0,3.1,6.78,51.04,2.65,okay,0,0
4208,Mechanical Engineering,1,Software Engineering,32.24,70.93,69.18,0.69,6.88,59.15,1.29,burnout,1,0
4208,Computer Science,1,Computer Networks,33.15,84.14,77.76,1.68,7.01,86.09,1.33,anxious,1,0
4208,Mechanical Engineering,3,Database Systems,35.49,76.1,67.45,5.54,5.98,80.0,1.42,stressed,1,1
4208,Civil Engineering,1,Operating Systems,51.27,72.01,65.83,5.86,5.91,72.06,2.05,burnout,1,1
4209,Computer Science,3,Computer Networks,66.13,68.06,49.34,6.54,6.1,49.23,2.65,stressed,1,0
4209,Computer Science,3,Database Systems,60.76,55.06,48.63,4.64,5.07,66.75,2.43,okay,1,0
4209,Mechanical Engineering,1,Artificial Intelligence,68.25,87.26,82.02,6.47,4.77,47.93,2.73,okay,0,0
4209,Computer Science,2,Software Engineering,49.31,95.49,76.35,2.28,5.65,60.47,1.97,burnout,1,0
4209,Mechanical Engineering,3,Operating Systems,77.53,70.86,79.9,2.14,5.15,57.52,3.1,burnout,1,0
4209,Computer Science,1,Mathematics,74.62,100.0,81.01,3.51,5.19,60.79,2.98,happy,0,0
4210,Mechanical Engineering,2,Computer Networks,62.22,82.33,86.09,1.04,8.21,49.61,2.49,okay,0,0
4210,Civil Engineering,1,Mathematics,100.0,67.78,63.84,7.0,8.6,24.15,4.0,okay,1,0
4210,Mechanical Engineering,3,Artificial Intelligence,96.86,97.27,84.8,2.29,8.72,34.9,3.87,happy,0,0
4210,Mechanical Engineering,4,Software Engineering,44.01,71.26,53.35,4.05,8.46,62.99,1.76,okay,1,0
4210,Mechanical Engineering,3,Data Structures,71.04,100.0,100.0,4.5,7.96,37.94,2.84,burnout,0,0
4211,Information Technology,4,Computer Networks,70.83,88.0,64.24,4.05,6.98,41.98,2.83,okay,0,0
4211,Electronics,4,Artificial Intelligence,64.19,91.44,87.73,1.07,6.73,62.33,2.57,anxious,0,0
4211,Computer Science,2,Operating Systems,68.06,75.25,64.71,5.67,7.05,66.32,2.72,happy,0,0
4211,Information Technology,1,Software Engineering,66.74,80.09,65.42,6.74,7.35,69.78,2.67,anxious,0,0
4211,Electronics,1,Mathematics,100.0,74.53,70.73,2.34,7.27,50.79,4.0,happy,1,0
4212,Information Technology,3,Software Engineering,49.24,84.45,90.66,0.0,5.84,46.36,1.97,burnout,1,0
4212,Electronics,1,Computer Networks,47.67,75.79,55.69,4.54,6.19,62.42,1.91,stressed,1,0
4212,Computer Science,2,Artificial Intelligence,51.57,65.95,68.28,4.91,4.74,19.95,2.06,anxious,1,0
4212,Computer Science,4,Operating Systems,82.89,62.66,54.85,5.63,5.19,30.2,3.32,stressed,1,0
4213,Information Technology,3,Software Engineering,81.05,86.38,71.55,4.0,7.96,41.51,3.24,anxious,0,0
4213,Mechanical Engineering,1,Operating Systems,99.53,65.0,59.25,2.79,7.18,35.3,3.98,burnout,1,0
4213,Civil Engineering,3,Data Structures,68.64,68.61,65.09,1.16,8.81,55.48,2.75,happy,1,0
4213,Mechanical Engineering,4,Computer Networks,70.33,80.92,82.92,6.3,7.81,35.75,2.81,anxious,0,0
4213,Civil Engineering,1,Database Systems,96.99,78.51,72.07,3.16,7.61,24.48,3.88,burnout,0,0
4213,Civil Engineering,3,Mathematics,89.6,83.91,91.73,0.32,7.98,24.53,3.58,happy,0,0
4214,Civil Engineering,2,Mathematics,68.82,48.52,35.32,2.67,8.96,88.57,2.75,okay,1,0
4214,Mechanical Engineering,2,Data Structures,100.0,93.9,74.51,3.32,9.29,75.09,4.0,burnout,0,0
4214,Mechanical Engineering,2,Artificial Intelligence,81.13,76.37,63.86,6.44,10.05,72.29,3.25,stressed,0,0
4214,Information Technology,1,Database Systems,80.82,84.21,64.95,7.45,8.77,98.49,3.23,happy,0,0
4214,Mechanical Engineering,1,Software Engineering,95.44,73.12,67.28,6.15,9.97,84.93,3.82,okay,1,0
4215,Electronics,3,Data Structures,100.0,62.65,67.83,2.03,9.18,76.6,4.0,okay,1,0
4215,Electronics,3,Mathematics,100.0,82.21,88.88,4.01,9.5,52.97,4.0,okay,0,0
4215,Mechanical Engineering,1,Database Systems,94.48,91.79,77.15,6.03,9.98,43.0,3.78,burnout,0,0
4215,Electronics,1,Artificial Intelligence,100.0,88.72,62.38,0.67,10.52,36.41,4.0,stressed,0,0
4216,Electronics,4,Computer Networks,49.13,92.32,77.77,4.37,9.06,39.9,1.97,burnout,1,0
4216,Civil Engineering,1,Operating Systems,74.18,65.1,56.37,3.42,8.25,23.4,2.97,happy,1,0
4216,Electronics,4,Software Engineering,29.56,82.32,81.3,0.58,8.7,50.36,1.18,stressed,1,0
4216,Electronics,2,Artificial Intelligence,64.69,85.56,86.38,4.57,8.64,32.12,2.59,happy,0,0
4217,Civil Engineering,1,Operating Systems,88.91,80.36,82.12,2.3,6.09,30.71,3.56,okay,0,0
4217,Electronics,3,Database Systems,100.0,81.86,63.91,1.08,5.74,35.41,4.0,okay,0,0
4217,Civil Engineering,1,Computer Networks,84.85,90.74,70.93,5.15,5.55,48.38,3.39,okay,0,0
4217,Computer Science,3,Mathematics,70.72,69.75,72.5,7.14,5.49,39.53,2.83,happy,1,0
4217,Civil Engineering,3,Artificial Intelligence,66.65,100.0,79.66,0.3,6.42,38.57,2.67,anxious,0,0
4217,Electronics,4,Data Structures,77.75,68.78,63.58,0.0,5.56,45.18,3.11,anxious,1,0
4218,Civil Engineering,2,Software Engineering,100.0,66.29,52.4,1.68,7.32,61.88,4.0,stressed,1,0
4218,Civil Engineering,2,Artificial Intelligence,70.18,66.43,56.41,1.63,6.67,71.59,2.81,anxious,1,0
4218,Civil Engineering,4,Operating Systems,94.29,100.0,90.33,5.71,6.41,71.75,3.77,happy,0,0
4218,Electronics,2,Data Structures,100.0,74.76,63.29,4.18,7.84,73.01,4.0,stressed,1,0
4218,Civil Engineering,4,Computer Networks,80.43,61.12,54.69,6.23,7.12,78.81,3.22,okay,1,0
4218,Information Technology,4,Database Systems,75.85,94.32,100.0,4.56,7.34,81.24,3.03,okay,0,0
4219,Civil Engineering,1,Computer Networks,69.04,74.66,67.92,3.42,4.76,49.98,2.76,stressed,1,0
4219,Computer Science,2,Software Engineering,86.26,76.78,76.14,3.56,5.39,53.53,3.45,okay,0,0
4219,Civil Engineering,3,Data Structures,76.41,100.0,81.24,3.22,3.96,66.85,3.06,anxious,0,0
4219,Civil Engineering,2,Operating Systems,53.13,83.73,81.44,4.18,4.55,66.78,2.13,anxious,1,0
4220,Computer Science,3,Operating Systems,51.79,73.68,75.56,4.97,7.67,31.65,2.07,stressed,1,0
4220,Information Technology,1,Computer Networks,72.42,65.44,52.73,3.0,7.09,34.3,2.9,stressed,1,0
4220,Mechanical Engineering,2,Mathematics,70.89,53.07,49.23,3.82,7.0,39.24,2.84,burnout,1,0
4220,Electronics,4,Artificial Intelligence,63.93,77.33,84.7,2.5,7.13,49.1,2.56,anxious,0,0
4220,Information Technology,1,Software Engineering,40.67,53.4,45.27,0.66,6.38,29.97,1.63,anxious,1,0
4220,Civil Engineering,1,Data Structures,30.7,47.05,43.79,7.16,5.1,53.16,1.23,burnout,1,0
4221,Information Technology,2,Computer Networks,39.98,100.0,83.57,3.7,6.52,74.69,1.6,okay,1,0
4221,Electronics,3,Operating Systems,59.79,89.68,72.6,3.08,7.42,56.45,2.39,burnout,1,0
4221,Electronics,1,Software Engineering,76.06,79.49,69.31,1.24,6.75,50.74,3.04,happy,0,0
4221,Civil Engineering,2,Database Systems,92.1,99.24,93.25,4.01,6.48,37.71,3.68,happy,0,0
4222,Computer Science,3,Mathematics,85.48,42.71,44.83,2.32,6.8,21.44,3.42,okay,1,0
4222,Mechanical Engineering,2,Software Engineering,86.7,98.65,73.04,3.3,7.33,5.04,3.47,stressed,0,0
4222,Computer Science,1,Artificial Intelligence,59.23,89.12,81.96,2.59,7.54,44.56,2.37,happy,1,0
4222,Information Technology,4,Computer Networks,86.9,78.2,57.78,6.74,7.82,24.78,3.48,okay,0,0
4222,Computer Science,1,Database Systems,100.0,77.23,53.6,4.15,6.91,13.32,4.0,happy,0,0
4222,Information Technology,1,Data Structures,88.58,100.0,85.4,9.37,6.74,14.01,3.54,burnout,0,0
4223,Electronics,3,Mathematics,75.41,86.6,64.78,3.09,6.42,66.76,3.02,happy,0,0
4223,Mechanical Engineering,1,Software Engineering,100.0,88.81,69.18,3.94,5.5,47.65,4.0,burnout,0,0
4223,Electronics,3,Operating Systems,94.29,69.09,63.23,2.52,5.67,63.98,3.77,anxious,1,0
4223,Computer Science,2,Artificial Intelligence,82.35,97.19,85.92,1.71,5.75,67.8,3.29,okay,0,0
4224,Civil Engineering,1,Artificial Intelligence,66.69,66.91,55.31,3.38,7.42,64.99,2.67,anxious,1,0
4224,Mechanical Engineering,2,Computer Networks,32.69,88.09,71.98,2.49,6.21,77.6,1.31,happy,1,0
4224,Mechanical Engineering,1,Mathematics,47.78,73.95,73.92,3.47,7.1,65.58,1.91,okay,1,0
4224,Mechanical Engineering,2,Operating Systems,62.37,72.05,76.66,1.82,7.34,72.85,2.49,stressed,1,0
4225,Electronics,2,Mathematics,84.74,87.94,79.85,3.7,5.09,62.84,3.39,happy,0,0
4225,Computer Science,2,Database Systems,79.76,71.96,61.5,5.39,5.3,65.12,3.19,anxious,1,0
4225,Computer Science,2,Data Structures,94.36,80.6,58.56,3.72,5.36,70.41,3.77,okay,0,0
4225,Mechanical Engineering,4,Operating Systems,91.22,77.9,60.18,7.16,5.45,88.36,3.65,burnout,0,0
4226,Information Technology,3,Artificial Intelligence,90.38,83.31,56.99,7.1,6.25,41.11,3.62,happy,0,0
4226,Civil Engineering,1,Software Engineering,63.33,93.3,84.99,5.29,6.41,65.04,2.53,happy,0,0
4226,Information Technology,1,Mathematics,64.89,75.03,62.83,5.7,5.55,56.7,2.6,okay,0,0
4226,Information Technology,2,Computer Networks,100.0,84.03,85.64,2.11,6.48,53.07,4.0,burnout,0,0
4226,Computer Science,2,Data Structures,100.0,63.84,45.25,5.22,6.61,38.92,4.0,anxious,1,0
4227,Electronics,4,Data Structures,91.08,77.39,86.39,2.72,6.15,54.81,3.64,okay,0,0
4227,Civil Engineering,4,Operating Systems,100.0,93.6,54.12,3.3,7.16,24.5,4.0,anxious,0,0
4227,Electronics,4,Database Systems,100.0,95.54,74.62,2.27,6.62,17.99,4.0,stressed,0,0
4227,Computer Science,1,Software Engineering,89.03,70.13,61.49,5.49,5.7,32.85,3.56,burnout,1,0
4227,Information Technology,3,Computer Networks,84.38,65.45,72.37,3.17,6.23,30.43,3.38,anxious,1,0
4228,Computer Science,2,Data Structures,58.11,70.42,70.78,3.35,8.3,78.88,2.32,burnout,1,0
4228,Electronics,2,Software Engineering,83.59,68.47,58.04,6.72,7.94,91.36,3.34,anxious,1,0
4228,Mechanical Engineering,1,Operating Systems,94.44,75.56,56.59,3.06,7.36,74.74,3.78,anxious,0,0
4228,Information Technology,4,Artificial Intelligence,42.48,80.78,83.46,8.89,7.62,78.02,1.7,burnout,1,0
4228,Mechanical Engineering,2,Mathematics,74.64,86.17,63.78,1.26,7.75,74.98,2.99,anxious,0,0
4229,Information Technology,3,Artificial Intelligence,60.41,99.88,86.96,2.5,3.06,46.32,2.42,burnout,0,0
4229,Civil Engineering,1,Database Systems,51.07,82.02,71.8,6.32,4.56,56.62,2.04,burnout,1,0
4229,Information Technology,3,Software Engineering,46.3,92.64,92.3,2.82,4.12,63.51,1.85,anxious,1,0
4229,Electronics,4,Operating Systems,67.0,98.3,100.0,3.2,3.56,54.4,2.68,okay,0,0
4229,Computer Science,1,Computer Networks,47.77,93.11,93.29,3.79,4.19,47.42,1.91,burnout,1,0
4230,Computer Science,4,Database Systems,100.0,94.31,100.0,2.56,7.17,55.9,4.0,okay,0,0
4230,Information Technology,2,Artificial Intelligence,96.74,45.97,38.66,3.91,6.63,29.89,3.87,anxious,1,0
4230,Information Technology,3,Operating Systems,80.9,84.35,66.15,3.54,6.67,37.75,3.24,anxious,0,0
4230,Information Technology,2,Mathematics,72.53,74.21,69.56,2.9,6.7,48.16,2.9,anxious,1,0
4231,Information Technology,4,Operating Systems,92.11,75.17,72.24,7.71,6.66,71.15,3.68,anxious,0,0
4231,Mechanical Engineering,3,Database Systems,94.5,87.81,68.93,6.15,7.59,83.63,3.78,anxious,0,0
4231,Information Technology,2,Software Engineering,89.03,80.97,64.26,6.0,6.8,66.31,3.56,stressed,0,0
4231,Mechanical Engineering,2,Data Structures,94.27,91.87,78.0,0.05,7.05,84.74,3.77,burnout,0,0
4232,Electronics,2,Database Systems,100.0,98.03,71.66,5.03,7.06,38.09,4.0,burnout,0,0
4232,Civil Engineering,3,Artificial Intelligence,100.0,63.97,52.28,2.64,7.04,62.2,4.0,stressed,1,0
4232,Electronics,2,Computer Networks,80.9,88.47,87.5,2.0,7.83,80.23,3.24,happy,0,0
4232,Information Technology,2,Operating Systems,100.0,76.29,75.3,4.28,6.59,69.4,4.0,anxious,0,0
4233,Information Technology,3,Computer Networks,100.0,90.75,82.66,4.25,8.02,34.24,4.0,stressed,0,0
4233,Civil Engineering,4,Data Structures,100.0,100.0,91.17,0.0,7.19,22.88,4.0,okay,0,0
4233,Information Technology,1,Software Engineering,94.21,68.51,56.13,6.8,8.17,8.15,3.77,anxious,1,0
4233,Civil Engineering,2,Artificial Intelligence,70.53,74.35,87.5,3.04,6.6,20.85,2.82,okay,1,0
4234,Information Technology,3,Software Engineering,100.0,58.08,56.98,5.55,3.0,44.06,4.0,stressed,1,0
4234,Civil Engineering,4,Mathematics,84.87,77.96,60.53,0.71,3.96,55.31,3.39,happy,0,0
4234,Information Technology,1,Data Structures,94.25,100.0,82.23,0.0,3.31,47.03,3.77,burnout,0,0
4234,Mechanical Engineering,3,Artificial Intelligence,79.99,87.32,76.15,5.61,3.56,52.76,3.2,anxious,0,0
4235,Electronics,2,Computer Networks,77.62,69.24,59.75,0.8,6.87,50.23,3.1,okay,1,0
4235,Information Technology,3,Artificial Intelligence,60.62,82.52,76.29,2.78,6.5,45.11,2.42,anxious,0,0
4235,Civil Engineering,3,Database Systems,46.76,79.18,70.55,3.98,7.1,60.76,1.87,anxious,1,0
4235,Computer Science,3,Mathematics,56.11,88.12,80.07,5.56,6.46,57.0,2.24,stressed,1,0
4235,Civil Engineering,4,Software Engineering,50.71,76.88,72.35,5.69,6.48,66.85,2.03,happy,1,0
4236,Electronics,3,Database Systems,63.1,83.85,90.98,3.09,11.5,87.93,2.52,okay,0,0
4236,Electronics,4,Software Engineering,68.36,76.87,56.4,5.78,11.41,74.68,2.73,anxious,0,0
4236,Mechanical Engineering,2,Artificial Intelligence,88.75,75.91,74.03,6.18,10.83,99.3,3.55,anxious,0,0
4236,Information Technology,3,Operating Systems,73.55,85.02,75.18,3.21,11.16,74.6,2.94,anxious,0,0
4236,Electronics,3,Computer Networks,50.95,90.14,80.55,2.33,11.79,100.0,2.04,burnout,1,0
4236,Information Technology,3,Data Structures,78.62,60.75,53.25,4.28,11.19,78.82,3.14,anxious,1,0
4237,Civil Engineering,1,Artificial Intelligence,43.42,94.28,78.91,3.5,6.21,58.16,1.74,happy,1,0
4237,Civil Engineering,2,Mathematics,30.47,75.65,67.41,2.61,5.58,75.98,1.22,stressed,1,1
4237,Civil Engineering,4,Software Engineering,45.91,78.85,75.63,4.31,4.89,78.63,1.84,happy,1,1
4237,Mechanical Engineering,3,Data Structures,43.42,88.56,68.99,2.04,6.15,89.85,1.74,stressed,1,0
4237,Civil Engineering,1,Database Systems,68.67,93.37,91.87,4.97,6.31,76.31,2.75,anxious,0,0
4237,Civil Engineering,2,Operating Systems,40.86,51.77,54.58,4.54,6.04,95.98,1.63,stressed,1,0
4238,Civil Engineering,3,Database Systems,98.39,82.71,84.26,5.49,8.12,69.62,3.94,stressed,0,0
4238,Electronics,1,Data Structures,100.0,74.56,50.59,3.03,8.18,77.08,4.0,anxious,1,0
4238,Civil Engineering,1,Mathematics,100.0,89.17,99.2,2.87,6.92,69.59,4.0,stressed,0,0
4238,Mechanical Engineering,3,Computer Networks,81.56,84.28,82.41,3.66,9.02,68.55,3.26,burnout,0,0
4238,Electronics,3,Operating Systems,100.0,50.71,28.1,6.7,8.32,78.05,4.0,burnout,1,0
4238,Electronics,3,Software Engineering,93.17,48.35,30.0,0.0,8.68,72.76,3.73,burnout,1,0
4239,Information Technology,3,Data Structures,79.73,95.48,87.31,4.45,6.92,57.98,3.19,okay,0,0
4239,Mechanical Engineering,4,Software Engineering,54.36,86.66,62.92,0.0,6.94,43.54,2.17,anxious,1,0
4239,Information Technology,1,Artificial Intelligence,69.24,69.68,58.88,0.69,6.85,46.94,2.77,happy,1,0
4239,Mechanical Engineering,1,Mathematics,47.37,83.98,69.24,3.19,8.15,55.27,1.89,happy,1,0
4239,Civil Engineering,3,Operating Systems,70.15,100.0,73.0,3.66,6.77,30.89,2.81,burnout,0,0
4239,Electronics,1,Computer Networks,43.18,52.71,54.86,5.53,7.24,70.45,1.73,anxious,1,0
4240,Information Technology,3,Database Systems,82.98,80.85,72.72,2.55,9.08,59.0,3.32,okay,0,0
4240,Information Technology,1,Computer Networks,93.83,79.34,80.88,3.87,8.6,56.18,3.75,stressed,0,0
4240,Computer Science,3,Software Engineering,100.0,58.27,62.0,4.38,8.65,40.65,4.0,happy,1,0
4240,Information Technology,2,Operating Systems,100.0,79.27,75.84,4.7,8.75,67.88,4.0,anxious,0,0
4240,Mechanical Engineering,2,Artificial Intelligence,65.68,58.95,44.33,5.58,7.82,73.67,2.63,stressed,1,0
4240,Electronics,4,Data Structures,83.54,74.76,81.34,2.9,9.12,49.06,3.34,anxious,1,0
4241,Electronics,2,Operating Systems,67.47,67.54,58.13,4.94,6.27,47.72,2.7,stressed,1,0
4241,Computer Science,2,Software Engineering,60.18,100.0,89.69,3.28,6.94,42.02,2.41,okay,0,0
4241,Electronics,4,Artificial Intelligence,65.1,87.79,92.62,3.54,6.85,48.27,2.6,stressed,0,0
4241,Information Technology,3,Computer Networks,63.47,81.02,73.13,5.04,7.19,24.12,2.54,anxious,0,0
4242,Mechanical Engineering,1,Computer Networks,67.38,56.4,40.03,3.97,4.78,86.74,2.7,anxious,1,0
4242,Mechanical Engineering,3,Database Systems,75.57,87.16,75.59,5.72,6.46,78.26,3.02,happy,0,0
4242,Mechanical Engineering,1,Mathematics,53.07,75.19,85.67,2.64,5.26,90.39,2.12,okay,1,1
4242,Computer Science,1,Operating Systems,38.34,86.14,86.14,5.28,4.26,96.54,1.53,happy,1,1
4242,Computer Science,2,Artificial Intelligence,64.29,69.47,52.19,4.41,4.99,83.53,2.57,stressed,1,1
4242,Mechanical Engineering,2,Software Engineering,80.5,77.24,65.36,5.52,5.64,82.24,3.22,okay,0,0
4243,Information Technology,4,Database Systems,35.43,68.19,76.45,6.49,3.4,53.64,1.42,happy,1,0
4243,Mechanical Engineering,3,Artificial Intelligence,42.5,52.31,59.76,4.12,3.92,59.13,1.7,anxious,1,0
4243,Mechanical Engineering,4,Computer Networks,58.78,59.57,50.4,5.27,3.46,57.01,2.35,anxious,1,0
4243,Computer Science,1,Operating Systems,19.64,77.51,79.36,4.77,4.64,77.85,0.79,happy,1,1
4243,Computer Science,1,Software Engineering,33.81,82.57,66.44,3.88,3.52,73.72,1.35,happy,1,1
4244,Mechanical Engineering,2,Operating Systems,63.34,67.16,51.74,4.19,5.01,67.38,2.53,burnout,1,0
4244,Civil Engineering,2,Computer Networks,85.06,71.87,75.37,2.79,4.13,60.94,3.4,stressed,1,0
4244,Mechanical Engineering,3,Data Structures,100.0,88.12,91.73,3.68,4.63,60.73,4.0,stressed,0,0
